location,reviewer_name,is_local_guide,contributor_info,rating,time,text,likes,has_photo,owner_response
Batam Centre Ferry Terminal (A),Enur Aeni,True,Local Guide · 18 ulasan · 30 foto,3 bintang,setahun lalu,"So bad terminal i was ever come……
How come people canot go in ???????

Omg wasted time and money",0,True,
Batam Centre Ferry Terminal (A),J L91,False,2 ulasan,5 bintang,3 tahun lalu,"Very convenient ferry terminal for Singapore arrivals. Link-bridge crossing to Mega Mall for purchase like Indo Sim card and personal necessity or have a nice starbucks coffee there then catch a Grab to your hotel. On your departure, terminal itself has lots of Indo food to fill up your cravings while waiting for your ferry back to Spore.",2,False,
Batam Centre Ferry Terminal (A),muslian cahyadi,False,3 ulasan,5 bintang,9 tahun lalu,Good,0,False,
Batam Centre Ferry Terminal (A),MOHAMAD YEO,True,Local Guide · 2 ulasan · 30 foto,5 bintang,setahun lalu,VERI POWERNYA.,0,False,
Batam Centre Ferry Terminal (A),Wayne Yip,True,Local Guide · 87 ulasan · 139 foto,1 bintang,setahun lalu,"One of the worst travel experiences I’ve had. The ferry was delayed by over an hour with little to no clear communication from staff. The entire terminal was chaotic—no proper signage, no order, and the staff seemed completely unprepared and confused. The place was overcrowded, with far too many people packed into a small space. On top of that, there was absolutely no social awareness among passengers—pushing, shouting, and general disorder everywhere.

Overall, it was a very unpleasant and frustrating experience. I wouldn’t recommend this terminal to anyone. If you have alternatives, take them.",0,False,
Batam Centre Ferry Terminal (A),Siti Annisa,True,Local Guide · 12 ulasan · 4 foto,2 bintang,4 minggu lalu,"The most awful thing happen to me when I just reached Batam terminal. Before we reached the immigration place we need to walk at the bridge to go the inside of terminal right, suddenly we was told to stop and make a 1 straight line queue and there was 30 of us I'm not sure, we need to lined up due to they want to check for Narcotics random check. It was so sudden and the thing that make me so upset and scared for life is they make 1 big police dog go 4 round and smell us without any safety device or let the dog wear mouth cover. You imagine how the condition in real life. Why in the first place you make that kind of very unsafe random check of people who come from Singapore and go there sure Singapore custom check us already. We won't be bringing drugs. If we bring, at Singapore terminal already being caught. I really so mad and wants to make a complaint over this issue but not sure where shud i go to. Because the whole scenario is not a professional and safe way of checking with a big dog that anytime will bite due to no safety measures. We not allowed to take picture so I don't have anything to show",0,False,
Batam Centre Ferry Terminal (A),Denny Tan,True,Local Guide · 359 ulasan · 798 foto,4 bintang,9 tahun lalu,"The facility is complete.
Help desk, ticketing area, restaurants, souvenir shop, money changer, taxi service, duty free shop.

Help desk : 7/10
Ticketing area : 10/10 (new design and new place)
Restaurant / cafe : 8/10
Money changer : 7/10
Toilet : 6/10
Taxi service : 6/10
Immigration service : 8/10
Waiting room : 9/10
Boarding info : 10/10
Jetty : 9/10
Parking lot : 5/10 (i really do not like the parking lot. Parking space has taken by vip (officer), vallet, and taxi. And visitor park their car not within the space then no parking staff  set the car)",1,False,
Batam Centre Ferry Terminal (A),Imam Bukhori08,True,Local Guide · 313 ulasan · 1.781 foto,5 bintang,7 tahun lalu,Pelabuhan internasional ferry batam center.foto 2 dalam dan luar ruangan pelabuhan.,0,False,
Batam Centre Ferry Terminal (A),Siti Rossy,False,1 ulasan,5 bintang,10 tahun lalu,Tempat mancing,0,False,
Batam Centre Ferry Terminal (A),amir mohd,True,Local Guide · 365 ulasan · 3.095 foto,4 bintang,4 tahun lalu,Smooth & fast check in. Before that u need to install peduli lindungi before enter the imigration.,1,True,
Batam Centre Ferry Terminal (A),Yaz Machfoedz,True,Local Guide · 371 ulasan · 2.591 foto,4 bintang,6 tahun lalu,Tertib dan nyaman,0,False,
Batam Centre Ferry Terminal (A),Jeffry Iskandar,True,Local Guide · 211 ulasan · 21 foto,4 bintang,10 tahun lalu,"Lumayan lah, dibandingkan pelabuhan Indonesia yg lainnya",0,False,
Batam Centre Ferry Terminal (A),Chiun How Teng,True,Local Guide · 467 ulasan · 2.466 foto,5 bintang,3 tahun lalu,"Nice mall, just beside the ferry terminal",0,False,
Batam Centre Ferry Terminal (A),IMAM BUDI SANTOSO,True,Local Guide · 16 ulasan · 7 foto,1 bintang,4 tahun lalu,"Bulan 1 lalu aku balik dari Malaysia lewat sini,duit kayak nggak ada nilainya,biaya angkat koper 100 rb,daftar imei 80 rb tapi nggak berhasil hp nggak bisa digunakan selain pakai kartu smartfren dan masih banyak lagi biaya ini itu,jujur ya kami para TKI lebih dihargai di Malaysia daripada di negeri sendiri (Indonesia)",0,False,
Batam Centre Ferry Terminal (A),Fadil,True,Local Guide · 100 ulasan · 123 foto,3 bintang,6 tahun lalu,Pelayanan harus di tingkatkan lagi,0,True,
Batam Centre Ferry Terminal (A),有難demo,True,Local Guide · 93 ulasan · 779 foto,4 bintang,9 tahun lalu,Connection to Harbour Front (Singapore) about 45 minutes,0,False,
Batam Centre Ferry Terminal (A),decroly poluan,True,Local Guide · 38 ulasan · 34 foto,4 bintang,7 tahun lalu,"Nyaman, bersih.",1,False,
Batam Centre Ferry Terminal (A),Febrianto Budimulyono,True,Local Guide · 537 ulasan · 1.588 foto,5 bintang,6 tahun lalu,Nice port in Batam,0,True,
Batam Centre Ferry Terminal (A),Richard Nathaniel,True,Local Guide · 69 ulasan · 47 foto,5 bintang,9 tahun lalu,Interesting!,0,False,
Batam Centre Ferry Terminal (A),Fieza Ahmad,True,Local Guide · 100 ulasan · 254 foto,4 bintang,9 tahun lalu,Boarding back to Singapore,0,False,
Batam Centre Ferry Terminal (A),Percy,True,Local Guide · 258 ulasan · 1.199 foto,4 bintang,10 bulan lalu,"Grab cars can not enter the ferry terminal, so passengers have to walk out to wait for the car under the link bridge. Ticket collection at level 1, collect at least 90mins in advance. Luggage check in at level 1, opens 60mins before departure. There is duty free shop and a mini coffee bar inside the departure hall.",0,True,
Batam Centre Ferry Terminal (A),Chloe Tess Tan,True,Local Guide · 103 ulasan · 1.675 foto,5 bintang,5 tahun lalu,"Quite and no crowd cause by restrictions Covid-19.  On arrival pcr test cost rp 900000 cash. No worries if you don't have rp on arrival, there are money changer staff. All staff from medical and immigration very helpful.",0,False,
Batam Centre Ferry Terminal (A),Muhammad Ridho,True,Local Guide · 115 ulasan · 159 foto,5 bintang,6 tahun lalu,One of the busiest ferry port in Batam and is located in the center of Batam’s administrative government. It is connected to Mega Mall batam center too,0,False,
Batam Centre Ferry Terminal (A),Alfin Susila Budi Nugraha,True,Local Guide · 233 ulasan · 807 foto,4 bintang,8 tahun lalu,Pelabuhan internasional..,0,True,
Batam Centre Ferry Terminal (A),Edi Widianto,True,Local Guide · 349 ulasan · 1.586 foto,5 bintang,3 tahun lalu,"Pelabuhan internasional yang melayani rute ke Singapura.

Tempatnya cukup nyaman dan bersih.
Selalu ramai setiap hari dengan berbagai penumpang yang ke Singapura dan sebaliknya.",1,True,
Batam Centre Ferry Terminal (A),Kendit Saputra,False,2 ulasan · 2 foto,3 bintang,6 tahun lalu,Tukang parkirnya marah-marah sampai pukul meja,0,False,
Batam Centre Ferry Terminal (A),Batam Transport 82 Batam Transport 82,True,Local Guide · 146 ulasan · 84 foto,5 bintang,6 bulan lalu,Sudah dapat tempat parkir,0,False,
Batam Centre Ferry Terminal (A),Suley Suley,True,Local Guide · 205 ulasan · 745 foto,4 bintang,3 tahun lalu,Nice clean and organized terminal.,0,True,
Batam Centre Ferry Terminal (A),ACHMAD FAJARI,True,Local Guide · 31 ulasan · 100 foto,3 bintang,6 tahun lalu,"Bagus sih, tapi sudah parkir",0,False,
Batam Centre Ferry Terminal (A),Vjay,True,Local Guide · 128 ulasan · 1.086 foto,5 bintang,3 tahun lalu,"Strategically located in the downtown area that connects to Batam Mall with a link pedestrian bridge.

The place is well organized and clean. This ferry terminal serves the ferry to Johor Bahru and Singapore.

Ticketing counter, luggage handling service, money changer, information counter, tourists sim card services, toilets and food court are available here.",2,True,
Batam Centre Ferry Terminal (A),Ling Ling,True,Local Guide · 180 ulasan · 296 foto,5 bintang,3 bulan lalu,Baik buat santai menikmati perjalanan laut ...dgn suasana yg nyaman,0,False,
Batam Centre Ferry Terminal (A),V K Varathan,True,Local Guide · 407 ulasan · 628 foto,5 bintang,6 tahun lalu,Nice place,0,False,
Batam Centre Ferry Terminal (A),Hugh,False,13 ulasan · 5 foto,1 bintang,3 bulan lalu,"Setelah mengantre selama 1,5 jam, penumpang masih belum turun. Tampaknya prioritas diberikan kepada penumpang dari kapal perusahaan tertentu.",0,False,
Batam Centre Ferry Terminal (A),Ellen Abrigo,True,Local Guide · 147 ulasan · 565 foto,5 bintang,7 tahun lalu,The port which is near to Batam Centre.,0,False,
Batam Centre Ferry Terminal (A),Ardy Muhammad Putra,True,Local Guide · 17 ulasan · 46 foto,5 bintang,3 minggu lalu,Pelabuhan batam Center bisa langsung ke Singapura dan malaysia,0,True,
Batam Centre Ferry Terminal (A),zyda azyan,True,Local Guide · 647 ulasan · 14.190 foto,5 bintang,6 tahun lalu,"The Port of Batam Centre is connected to a new Mega mall at the Batam Centre Point via an elevated bridge. It is a strategic place and a tourist attraction as a way to while the time while waiting for the ferry to depart.
The mall is quite impressive and it looks new. The variety of merchandise here is fantastic and most are premium imitation goods. There are some souvenir shops selling fridge magnets, knick knacks and Indonesian own creative goods.
We had only one hour to spare here, so there was really very little that we see.",2,False,
Batam Centre Ferry Terminal (A),nor,True,Local Guide · 246 ulasan · 554 foto,2 bintang,9 bulan lalu,"Ticket counter at Level 1. A lot money changer store that are too loud and pushy.

Small terminal and really crowded. Cant even order grab here because u need to use their taxi services

This terminal has direct access to Mega Mall Batam",0,True,
Batam Centre Ferry Terminal (A),KIJIN SEONG,True,Local Guide · 10 ulasan,1 bintang,6 tahun lalu,"Proses imigrasi memakan waktu lama, gunakan pelabuhan lain jika memungkinkan.",0,False,
Batam Centre Ferry Terminal (A),Muhamad Iqbal S,True,Local Guide · 203 ulasan · 224 foto,3 bintang,9 tahun lalu,"""Much better place ever since they renovated",0,False,
Batam Centre Ferry Terminal (A),Sewfuntastic 2015,True,Local Guide · 154 ulasan · 846 foto,3 bintang,2 tahun lalu,"The terminal is not very big. On the first floor, there are a few fashion shop. Whereas on the second floor, there are a few restaurants and minimarts. You can walk over to Mega Mall using the link bridge. But their toilets are quite dirty maybe coz too people using them. The aircon is also not strong before you go through the immigration. While waiting for the ferry, they have 2 shops if you need to buy last minute souvenirs. The aircon is cooling",1,True,
Batam Centre Ferry Terminal (A),Rusdi dleo,True,Local Guide · 12 ulasan · 13 foto,4 bintang,4 tahun lalu,Pelayanan bagus...,0,True,
Batam Centre Ferry Terminal (A),Nicholas,True,Local Guide · 36 ulasan · 11 foto,1 bintang,setahun lalu,"Act of Corruption and Abuse of power - I was travelling to batam 24th April and entering immigration. I wanted to enter through egate and register while I was there but they directed me to counter and told me that i can register later. At the counter, lady said I only have less than 2 pages left and she called a guy officer. Young police officer guy who forced me to enter a room. He vaped in the room, folded his legs and taunted me for about 30mins. He threatened me saying nobody can hear me in the room, keep telling me nobody can help me and if I want to leave I need to help him. "" if you help me then I will help you enter"". I told him I can go back but he refuse to return my Singapore passport. My valuables he asked me to put outside the room. I was so scared. He told me to pay him whatever I had and help him. From 100usd price reduced to 75sgd eventually. I feel so broken and dirty after what happen. I will never ever go into batam for the rest of my life until I die. I feel so traumatized by what happened and I feel so lucky I managed to leave the country and return back to Singapore. I am an Indian male local SG. It seems that Indians are highly targeted here for extortion by the immigration police. I feel highly depressed about what happened and a huge injustice. This is not right. People in batam are super corrupted and evil.

( by right if I registered through egate, I wouldn't even need my passport stamped. They trapped me )",3,False,
Batam Centre Ferry Terminal (A),Sandra ST,True,Local Guide · 216 ulasan · 236 foto,4 bintang,setahun lalu,"The entrance gate is outdated. Suggest to use Grab app to rent taxi, but Grab taxi drivers are not allowed to come into the ferry taxi stand. So, we have to walk out (100 m walking distance) to the main road. It is very convenient and cheaper price.",2,True,
Batam Centre Ferry Terminal (A),Lieya Abdul Jalil,True,Local Guide · 191 ulasan · 611 foto,5 bintang,8 tahun lalu,"had been here twice , so many people came here for transit i guess",0,True,
Batam Centre Ferry Terminal (A),RJ,True,Local Guide · 40 ulasan · 151 foto,1 bintang,2 tahun lalu,"It was the worst experienced. I got scammed by the money exhanger inside the Batam Terminal.

Their ATM don't  work with VISA so I went to the monen exchanger.

When I arrived the hotel I counted and calculated the agreed conversion rate. But the money was lacking around 49SGD.

Please. Dont ever exchange your money in the Batam center terminal. Do it in Singapore instead.

Never ever gonna return here.

The good thing is the accomodation. Thanks Swiss belinn. And the people are friendly around. Also the grab drivers.",0,False,
Batam Centre Ferry Terminal (A),Eugene,True,Local Guide · 111 ulasan · 101 foto,2 bintang,2 tahun lalu,"We can only check-in our baggage 1h before departure time and this 1h is not enough to queue, clear customs and board the ferry on time. Advise all to not check-in baggage during long weekends and queue ahead of time so you will not miss your ferry. If you do miss your ferry, approach your operator and they probably will let u board the next ferry if there are empty seats.",1,False,
Batam Centre Ferry Terminal (A),U Dee Batam,True,Local Guide · 189 ulasan · 946 foto,3 bintang,3 tahun lalu,Pelabuhan / seaport modern dengan sistem transportasi kuno.,0,False,
Batam Centre Ferry Terminal (A),Widodo,True,Local Guide · 38 ulasan · 807 foto,5 bintang,8 tahun lalu,KFC Jagonya Ayam,1,False,
Batam Centre Ferry Terminal (A),Hafizah Rosli,False,1 ulasan,1 bintang,setahun lalu,"Act of corruption. Very bad services. The staff at baggage handling was very rude. Not explaining more details about baggage handling yet blame me and my family for not asking them. At first, they told my brother to pay. Then, after me and my sister came, they denied it. It was my first time to come there and will be the last time I go there. Will not come again to Batam.",0,False,
Batam Centre Ferry Terminal (A),Lutfi Fauzia,False,4 ulasan · 1 foto,4 bintang,7 tahun lalu,Tempat strategis,0,False,
Batam Centre Ferry Terminal (A),Fa,True,Local Guide · 100 ulasan · 347 foto,5 bintang,Diedit 7 tahun lalu,"Terminal Feri Batam Center

Keberangkatan dari terminal ini ke beberapa tujuan di Malaysia, Singapura, dan Indonesia.

Ini adalah terminal utama untuk kedatangan dari Johor Bahru.

Terminal ini memiliki kantor penukaran mata uang, ATM, kantor penyewaan hotel dan resor, dan kantor perusahaan Indonesia, Kaha.

Terdapat loket penjualan kartu SIM dan akses internet (tidak memerlukan paspor atau KTP). Beberapa perusahaan menjual tiket feri, kapal, dan speedboat.

Terminal ini terhubung ke pusat perbelanjaan besar bernama Mega Mall melalui jembatan penyeberangan.

Mega Mall adalah pusat perbelanjaan besar dengan restoran cepat saji dan kafe.",1,True,
Batam Centre Ferry Terminal (A),Gabriel,True,Local Guide · 515 ulasan · 10.130 foto,1 bintang,2 bulan lalu,"It had been years since I came here but some things dont change. Till now, the crowd control management and queue system is non existence. The place is still stuck in time as the world move forward, just like a time capsule.",0,True,
Batam Centre Ferry Terminal (A),Ursa Major,True,Local Guide · 218 ulasan · 704 foto,2 bintang,2 tahun lalu,"A small terminal with the bare necessities for inbound and outbound ferry passengers. There are a few restaurants on the second floor, but they are expensive with a severely limited variety.

The boarding experience was also quite dreadful as the boarding area was incredibly crowded, and the complete lack of organization at the boarding gates made it difficult to know where to queue when it was time to board.

As a frequent traveller to Batam, I would definitely recommend departing from either Harbour Bay or Nongsapura because this place is just a seething cauldron of frustrated human bodies.",1,True,
Batam Centre Ferry Terminal (A),Aung Myint Myat,False,6 ulasan · 8 foto,5 bintang,6 tahun lalu,Really nice nice and friendly staffs. Great Batam 👍🏼 …,0,False,
Batam Centre Ferry Terminal (A),Jinho Choo,True,Local Guide · 76 ulasan · 79 foto,3 bintang,7 tahun lalu,"Entry was slow.
But it's normal.",0,False,
Batam Centre Ferry Terminal (A),Muhammad Rizqi Febriansyah,True,Local Guide · 35 ulasan · 53 foto,1 bintang,setahun lalu,"Bought express tickets to clear immigration & get our passports chopped asap but unfortunately corruption runs rampant in the immigration office. Officer demanded RP 500k to clear immigration immediately. If so, what’s the point of us purchasing express tickets beforehand then? If you can’t handle the influx of passengers arriving, then don’t bother. We paid for a service and yet they demanded more. Utterly disappointed and disgusted.",4,False,
Batam Centre Ferry Terminal (A),Sujanto Tedja V-Channel,True,Local Guide · 106 ulasan · 391 foto,5 bintang,8 tahun lalu,Pilihan kapalnya lebih banyak untuk rute ke Johor bahru. Satu tiket bisa dipakai untuk semua kapal.,1,False,
Batam Centre Ferry Terminal (A),Fang Wei Chung,False,6 ulasan · 6 foto,4 bintang,10 tahun lalu,Clean n nice!,0,False,
Batam Centre Ferry Terminal (A),963203 marjuseh,True,Local Guide · 28 ulasan · 11 foto,5 bintang,4 tahun lalu,Good,0,False,
Batam Centre Ferry Terminal (A),Thalia Laura Ivanka,True,Local Guide · 66 ulasan · 388 foto,5 bintang,7 tahun lalu,"Pelabuhan ferry dari batam ke singapore/malaysia.
Ada money changer,restauran,minimarket,dekat dengan megamall",0,True,
Batam Centre Ferry Terminal (A),Ermy Ardhyanti,True,Local Guide · 111 ulasan · 679 foto,4 bintang,8 tahun lalu,"In the center of Batam City, one of most popular ferry terminal to across our neighbor country, Singapore. its about 30 minutes to reach this place from Hang Nadim Airport. Try the new adventurous day to sail over Singapore via Ferry by this place. You can buy online ticket or offline at the sales counter located at 2nd floor. Many vary of ferry operator, I use Sindo Ferry, bought from Marlin Booking only Rp 280.000 /person round trip all are inclusive. After check in at Sindo Ferry counter, went to the Immigration Inspection,  aside of boarding card, so be ready with your passport and ID (KTP). And after boarding call, walk along the departure gate to the ferry..ready to go.",1,True,
Batam Centre Ferry Terminal (A),Peter Explores Asia,True,Local Guide · 185 ulasan · 1.078 foto,3 bintang,5 bulan lalu,"Batam Centre Point International Ferry Terminal - Functional But Basic
Location: Batam Centre, Kota Batam, Kepulauan Riau
Rating: ⭐⭐⭐ (3.5/5)
I've passed through this terminal several times over the past year, so I've gotten pretty familiar with how it operates.
The Good:
The basics are covered well enough. There are plenty of SIM card kiosks right when you arrive, which is handy if you need to get connected immediately. Immigration processing is straightforward - nothing fancy, but it moves along at a reasonable pace. Luggage retrieval is simple and easy to navigate.
The real bonus is the overhead walkway that connects directly to Mega City Mall. Makes getting to the Grab taxi stand super convenient - you don't have to deal with touts or figure out where to go. Just walk across and you're there.
The Not-So-Good:
It's a functional terminal, but that's about it. Don't expect much in terms of amenities or comfort while you're waiting. The facility feels pretty basic and could use some updating to make the arrival/departure experience more pleasant.
Bottom Line:
Does the job for getting in and out of Batam, and the connection to Mega City Mall is genuinely useful for onward travel. It's not going to wow you, but it won't give you major headaches either. If you're a regular traveler to Batam like me, you'll appreciate the straightforward layout even if it's nothing special. Sonnet 4.5",1,False,
Batam Centre Ferry Terminal (A),Suradi Adi,True,Local Guide · 153 ulasan · 11 foto,4 bintang,12 tahun lalu,Preparing to Singapore,0,False,
Batam Centre Ferry Terminal (A),Ferri Aguswan,True,Local Guide · 461 ulasan · 1.365 foto,4 bintang,Diedit 6 tahun lalu,"Area parkir terbatas..susah mencari tempat parkir, khususnya mobil",0,True,
Batam Centre Ferry Terminal (A),Alfin Erna,False,1 ulasan,5 bintang,10 tahun lalu,Tempat nya nyaman,0,False,
Batam Centre Ferry Terminal (A),Alex Lim,True,Local Guide · 787 ulasan · 1.846 foto,5 bintang,2 tahun lalu,Almost empty on a Sat evening 🙃 thanks for the memories! Will return some day! 👍🏻 …,0,True,
Batam Centre Ferry Terminal (A),Anurag Gawande,True,Local Guide · 156 ulasan · 179 foto,4 bintang,9 tahun lalu,You can catch ferry to Singapore.,0,True,
Batam Centre Ferry Terminal (A),Willson Pontoh,True,Local Guide · 77 ulasan · 4 foto,3 bintang,2 tahun lalu,"Imigrasi nya friendly2…cuma security pelabuhan nya, nggak sopan samsek 🤣 …",0,False,
Batam Centre Ferry Terminal (A),어메이징,True,Local Guide · 42 ulasan · 113 foto,2 bintang,7 tahun lalu,"Di akhir pekan saja, proses imigrasi memakan waktu satu jam. Anda tidak bisa menggunakan Grab, dan sopir taksi akan menipu Anda. ^^ Kartu SIM yang Anda tukarkan di sini kualitasnya buruk, dan mereka mengenakan biaya 10.000 won untuk 6GB data yang tidak berguna. Orang-orang yang menjualnya tidak memiliki rasa pelayanan yang baik. ^^ Situasinya juga kacau saat meninggalkan negara ini, jadi berhati-hatilah dan pastikan Anda melewati gerbang dengan aman.",0,False,
Batam Centre Ferry Terminal (A),Vimaljit Bhatti,False,4 ulasan · 1 foto,5 bintang,6 tahun lalu,It was a very good experience there. All people are there very nice. Immigration is very nice. I visited from Singapore to Batam on 4.25. 2019. It was a beautiful day,1,True,
Batam Centre Ferry Terminal (A),Irpan Urut asli batam,True,Local Guide · 473 ulasan · 469 foto,5 bintang,3 tahun lalu,Ramai dikunjungi,0,False,
Batam Centre Ferry Terminal (A),a- song,True,Local Guide · 11 ulasan · 3 foto,1 bintang,4 bulan lalu,"Jembatan penyebrangan tutup satu jam lebih cepat, saya menyerang dari Mega Mall ke Pelabuhan, sudah sampai ujung jembatan pukul 21.03, dari satpam yg menjaga pintu jembatan di pelabuhan menyampaikan sudah mengunci dengan alasan sudah melaksanakan dokumentasi. Padahal tulisan di pintu, pintu penyebrangan jembatan tutup pukul 22.00. Sudah terjadi dua kali, tutup tidak sesuai aturan, apakah memang SOP nya demikian? Tutup satu jam sebelum tulisan yg disampaikan.",0,False,
Batam Centre Ferry Terminal (A),Gi Alviz,True,Local Guide · 205 ulasan · 741 foto,5 bintang,9 tahun lalu,Good place to buy last-minute oleh2 (pasalubong),1,False,
Batam Centre Ferry Terminal (A),Shark,True,Local Guide · 155 ulasan · 1.000 foto,5 bintang,3 tahun lalu,Good,0,False,
Batam Centre Ferry Terminal (A),Jack Lim,True,Local Guide · 16 ulasan · 98 foto,4 bintang,10 tahun lalu,"one of the 5 gateway into batam, indonesia with ferry connections to/from singapore (harbour front) and malaysia (stulang laut).
just had a make-over recently and is pretty much clean up and in better order.",0,False,
Batam Centre Ferry Terminal (A),ROHMANQITINK@gmail.com Qiting,False,9 ulasan · 23 foto,5 bintang,8 tahun lalu,Sya pernah dtang ditanah batam center di tahun 2010,0,False,
Batam Centre Ferry Terminal (A),Ataru 1,True,Local Guide · 1.613 ulasan · 35.611 foto,4 bintang,11 bulan lalu,"Tempat ini dapat diakses dari Singapura dalam waktu satu jam.

Sebenarnya, saya ingin pergi ke Harbour Bay, tetapi malah berakhir di sini secara tidak sengaja. Hati-hati saat membeli tiket.

Setelah memasuki Pulau Batam, saya pergi ke imigrasi, tetapi di sinilah saya membuat kesalahan.

Biaya visa adalah 25 dolar AS atau 38 dolar Singapura, tetapi jika kembalian diberikan, itu diberikan dalam rupiah dengan nilai tukar yang sangat buruk...
Saya kehilangan sekitar 800 yen...

Sejauh yang saya tahu, satu-satunya cara untuk berkeliling pulau adalah dengan taksi.",0,True,
Batam Centre Ferry Terminal (A),Bart Verdoorn,True,Local Guide · 289 ulasan · 859 foto,4 bintang,2 tahun lalu,"Older building with basic neccesities to take the ferry back to Singapore. The queuing area for immigrations and luggage check is small and waiting area is clean but not very big so can get crowded easily with busy weekends I presume. Quite some trash and smell outside when going to board the ferry with low tide.
The ferry is quickly able to ramp up its speed once leaving the jetty, unlike when reaching Sentosa area at Harbourfront jetty in Singapore when speed is reduced for last couple kilometers.",0,True,
Batam Centre Ferry Terminal (A),sevryan adja,False,5 ulasan · 6 foto,5 bintang,9 tahun lalu,Ok,0,False,
Batam Centre Ferry Terminal (A),ihsan btm,True,Local Guide · 242 ulasan · 1.706 foto,5 bintang,8 tahun lalu,"Terminal ferry dari dan ke Singapore dan Malaysia, tempat transite dan pintu masuk ke Indonesia...",0,False,
Batam Centre Ferry Terminal (A),Jay Cole,True,Local Guide · 571 ulasan · 1.471 foto,3 bintang,Diedit 5 tahun lalu,"Pelabuhan Batam Center adalah pelabuhan paling sibuk di Batam. Parkiran  disini sangat susah cari yang kosong. Taxi online tidak bisa menjemput disini, selain itu kualitas pelayanan imigrasinya masih harus ditingkatkan. Jangan membedakan pelayanan terhadap warga asing dan warga sendiri.",1,False,
Batam Centre Ferry Terminal (A),Joe Phang,True,Local Guide · 100 ulasan · 36 foto,5 bintang,9 tahun lalu,"Tempat yang cukup aman dari para maling, tapi harus diperketat penjagaannya. Tempat yang bersih untuk sebuah Terminal Ferry Internasional.",1,False,
Batam Centre Ferry Terminal (A),isman hadi,True,Local Guide · 376 ulasan · 3.909 foto,5 bintang,4 tahun lalu,Pelabuhan penyeberangan Dari Batam ke Singapura. Pelabuhan yang bersih Dan tertata dengan baik. Keberangkatan sesuai dengan jadwal.,0,False,
Batam Centre Ferry Terminal (A),Canazian /Azian Gypsy,True,Local Guide · 362 ulasan · 1.472 foto,4 bintang,7 tahun lalu,"Arrived here from Johor Bahru, Malaysia.   Set up like a mall where v there's plenty of services offered; restaurants, tours, duty free shops, cafes, taxi, currency exchange,  and sim cards. Immigration and customs was simple and quick.   It's connected to the Megamall which is also convenient if you need time to waste or have shopping to do.   Once you get outside the terminal everyone its offering you a ride marked and unmarked taxis which can be confusing.  Grab not permitted in this area which is a shame.",0,False,
Batam Centre Ferry Terminal (A),Hendrik renaldo hendrik renaldo tamba,False,2 ulasan,5 bintang,8 tahun lalu,Saya merasa nyaman disini,0,False,
Batam Centre Ferry Terminal (A),Ricky Rahmat,True,Local Guide · 15 ulasan · 56 foto,5 bintang,9 tahun lalu,"Dermaga penyebrangan ke singapore, ramai'y spt airport, bs nyebrang dr & ke batam mall center, tiket yg d beli hrs d tukar tiket ferry, ada pemeriksaan pasport, ada fasilitas bagasi..lbh murah beli tiket d mall drpd beli tiket lnsg d dermaga..nyebrang dr batam ke singapore sekitar 1 jam..",1,True,
Batam Centre Ferry Terminal (A),krisnarta sembiring,True,Local Guide · 424 ulasan · 634 foto,5 bintang,3 tahun lalu,"This is one of international ports in Batam. It is easy to access if you stay in the downtown area. However, online taxis are not allowed for passenger's pick-up. You can travel to Singapore and Malaysia from here. You only need to buy ticket directly from the companies' outlet. Advanced ticket booking is not advantageous according to me. There are also some public facilities in the building such as food and beverage stalls, restrooms, and power outlets. You can also find money changers here. The staffs are friendly and helpful enough.",1,False,
Batam Centre Ferry Terminal (A),Nurman Riyadi Rahman,True,Local Guide · 2.564 ulasan · 5.507 foto,5 bintang,3 tahun lalu,"Klo mau menyebrang ke negara tetangga, berangkatnya dari sini. Pelabuhannya bisa dibilang bagus, bersih dan nyaman.",1,True,
Batam Centre Ferry Terminal (A),Muhammad Ferly Herdiansyah,True,Local Guide · 12 ulasan · 5 foto,5 bintang,2 tahun lalu,Good,0,False,
Batam Centre Ferry Terminal (A),Syarief Hidayatullah,False,2 ulasan,5 bintang,9 tahun lalu,Oke,0,False,
Batam Centre Ferry Terminal (A),Junita AH,False,1 ulasan · 1 foto,1 bintang,8 tahun lalu,Krn tmpt nya indh,0,False,
Batam Centre Ferry Terminal (A),Budi Santoso,True,Local Guide · 337 ulasan · 16.568 foto,5 bintang,8 tahun lalu,"Connected to the mall, one of the gateway to Singapore by sea.",1,True,
Batam Centre Ferry Terminal (A),zakir wills,False,1 ulasan,1 bintang,8 tahun lalu,"Very messy. We ve been queueing for 2 hours from entry to enter the boat. It will takr 30 min to 1 hour only in neighbouring countries.  The time from entry to queue itself was 1 hour. Then after immigration is another 1 hour, and all standing in hot room ; the airconditioning not effective.  Batam is good tourism city. And it has a great potential. I think Indinesian government need to start to think to  renovate all the 3 lobby areas: to enter immigration, queue for  immigration, and boarding. Everybody queue like in a jungle now.",2,False,
Batam Centre Ferry Terminal (A),Alisya Murti Prasetyo,True,Local Guide · 80 ulasan · 4 foto,5 bintang,3 tahun lalu,"Harga tiket sekali jalan Rp. 400.000, kalau pulang pergi Rp. 700.000",0,False,
Batam Centre Ferry Terminal (A),Niken Manis,False,1 ulasan,5 bintang,10 tahun lalu,Suka cari kerja aja,0,False,
